0,0.07746478873239436,22,284
1,0.07272727272727272,24,330
2,0.07166123778501629,22,307
3,0.07,21,300
4,0.06291390728476821,19,302
5,0.061371841155234655,17,277
6,0.061224489795918366,18,294
7,0.06007067137809187,17,283
8,0.057692307692307696,18,312
9,0.056856187290969896,17,299
10,0.05466237942122187,17,311
11,0.05373134328358209,18,335
12,0.053125,17,320
13,0.052434456928838954,14,267
14,0.05157593123209169,18,349
15,0.040983606557377046,15,366
16,0.04081632653061224,12,294
17,0.04067796610169491,12,295
18,0.038834951456310676,12,309
19,0.038461538461538464,11,286
20,0.03761755485893417,12,319
21,0.03690036900369004,10,271
22,0.035398230088495575,12,339
23,0.03125,9,288
24,0.030201342281879196,9,298
25,0.030201342281879196,9,298
26,0.03,9,300
27,0.02922077922077922,9,308
28,0.02877697841726619,8,278
29,0.02857142857142857,9,315
30,0.02830188679245283,9,318
31,0.026615969581749048,7,263
32,0.025925925925925925,7,270
33,0.025396825396825397,8,315
34,0.024475524475524476,7,286
35,0.02356902356902357,7,297
36,0.020905923344947737,6,287
37,0.01875,6,320
38,0.018404907975460124,6,326
39,0.017857142857142856,5,280
40,0.017241379310344827,5,290
41,0.016891891891891893,5,296
42,0.015267175572519083,4,262
43,0.013745704467353952,4,291
44,0.010526315789473684,3,285
45,0.010309278350515464,3,291
46,0.010309278350515464,3,291
47,0.007017543859649123,2,285
48,0.00641025641025641,2,312
49,0.00625,2,320
