0,0.0830860534124629,112,1348
1,0.06563706563706563,85,1295
2,0.06183206106870229,81,1310
3,0.05688622754491018,76,1336
4,0.054221533694810226,70,1291
5,0.05405405405405406,72,1332
6,0.0532258064516129,66,1240
7,0.051470588235294115,63,1224
8,0.05143277002204261,70,1361
9,0.0508209538702111,65,1279
10,0.048031496062992125,61,1270
11,0.04451038575667656,60,1348
12,0.044,55,1250
13,0.04325130499627144,58,1341
14,0.04294478527607362,56,1304
15,0.04072398190045249,54,1326
16,0.03614457831325301,48,1328
17,0.03590944574551132,46,1281
18,0.03392444101773323,44,1297
19,0.032428355957767725,43,1326
20,0.03167062549485352,40,1263
21,0.03146067415730337,42,1335
22,0.030827067669172932,41,1330
23,0.02969561989606533,40,1347
24,0.029503105590062112,38,1288
25,0.02945736434108527,38,1290
26,0.029433406916850625,40,1359
27,0.028985507246376812,36,1242
28,0.028700906344410877,38,1324
29,0.027093596059113302,33,1218
30,0.02576112412177986,33,1281
31,0.024549918166939442,30,1222
32,0.02427564604541895,31,1277
33,0.024052478134110787,33,1372
34,0.02386451116243264,31,1299
35,0.023346303501945526,30,1285
36,0.02332814930015552,30,1286
37,0.02304147465437788,30,1302
38,0.022943037974683545,29,1264
39,0.02292490118577075,29,1265
40,0.022900763358778626,30,1310
41,0.020930232558139535,27,1290
42,0.02046783625730994,28,1368
43,0.019969278033794162,26,1302
44,0.019693654266958426,27,1371
45,0.019637462235649546,26,1324
46,0.019623233908948195,25,1274
47,0.018670649738610903,25,1339
48,0.0156128024980484,20,1281
49,0.015261044176706828,19,1245
