0,0.055456171735241505,31,559
1,0.04924242424242424,26,528
2,0.046632124352331605,27,579
3,0.04655493482309125,25,537
4,0.044061302681992334,23,522
5,0.04363636363636364,24,550
6,0.043402777777777776,25,576
7,0.04311774461028192,26,603
8,0.043010752688172046,24,558
9,0.0421792618629174,24,569
10,0.0411663807890223,24,583
11,0.041044776119402986,22,536
12,0.04081632653061224,22,539
13,0.03802281368821293,20,526
14,0.03544776119402985,19,536
15,0.034482758620689655,20,580
16,0.034482758620689655,19,551
17,0.03333333333333333,20,600
18,0.032846715328467155,18,548
19,0.03137254901960784,16,510
20,0.03136531365313653,17,542
21,0.030303030303030304,19,627
22,0.030131826741996232,16,531
23,0.029876977152899824,17,569
24,0.027419354838709678,17,620
25,0.02727272727272727,15,550
26,0.026833631484794274,15,559
27,0.026455026455026454,15,567
28,0.02613240418118467,15,574
29,0.025793650793650792,13,504
30,0.025500910746812388,14,549
31,0.025210084033613446,15,595
32,0.02443280977312391,14,573
33,0.023809523809523808,13,546
34,0.023679417122040074,13,549
35,0.023465703971119134,13,554
36,0.023255813953488372,13,559
37,0.022608695652173914,13,575
38,0.022222222222222223,13,585
39,0.022181146025878003,12,541
40,0.021937842778793418,12,547
41,0.020942408376963352,12,573
42,0.02030456852791878,12,591
43,0.018148820326678767,10,551
44,0.018072289156626505,9,498
45,0.017421602787456445,10,574
46,0.017142857142857144,9,525
47,0.014414414414414415,8,555
48,0.013108614232209739,7,534
49,0.011111111111111112,6,540
