0,0.039647577092511016,27,681
1,0.036308623298033284,24,661
2,0.03571428571428571,24,672
3,0.0350076103500761,23,657
4,0.03322259136212625,20,602
5,0.03278688524590164,22,671
6,0.03177004538577912,21,661
7,0.03076923076923077,20,650
8,0.030683403068340307,22,717
9,0.029745042492917848,21,706
10,0.02972972972972973,22,740
11,0.029197080291970802,20,685
12,0.029069767441860465,20,688
13,0.02553191489361702,18,705
14,0.025297619047619048,17,672
15,0.02476780185758514,16,646
16,0.0243161094224924,16,658
17,0.023564064801178203,16,679
18,0.021739130434782608,15,690
19,0.019908116385911178,13,653
20,0.01984732824427481,13,655
21,0.019553072625698324,14,716
22,0.019548872180451128,13,665
23,0.01914580265095729,13,679
24,0.018404907975460124,12,652
25,0.0182648401826484,12,657
26,0.017391304347826087,12,690
27,0.0167427701674277,11,657
28,0.015479876160990712,10,646
29,0.015408320493066256,10,649
30,0.015128593040847202,10,661
31,0.01451378809869376,10,689
32,0.014347202295552367,10,697
33,0.01361573373676248,9,661
34,0.013574660633484163,9,663
35,0.01347305389221557,9,668
36,0.013432835820895522,9,670
37,0.012379642365887207,9,727
38,0.010401188707280832,7,673
39,0.010144927536231883,7,690
40,0.010130246020260492,7,691
41,0.009345794392523364,6,642
42,0.008683068017366137,6,691
43,0.008683068017366137,6,691
44,0.007911392405063292,5,632
45,0.007751937984496124,5,645
46,0.0077279752704791345,5,647
47,0.007112375533428165,5,703
48,0.006211180124223602,4,644
49,0.005805515239477504,4,689
