0,0.0507380073800738,55,1084
1,0.05004314063848145,58,1159
2,0.04741000877963126,54,1139
3,0.04704875962360992,55,1169
4,0.04170444242973708,46,1103
5,0.03975265017667844,45,1132
6,0.03909643788010426,45,1151
7,0.03801945181255526,43,1131
8,0.03479036574487065,39,1121
9,0.03342366757000903,37,1107
10,0.03314393939393939,35,1056
11,0.03294746215494212,37,1123
12,0.032080659945004586,35,1091
13,0.03197925669835782,37,1157
14,0.03143585386576041,37,1177
15,0.03099361896080219,34,1097
16,0.03019538188277087,34,1126
17,0.027491408934707903,32,1164
18,0.027303754266211604,32,1172
19,0.027097902097902096,31,1144
20,0.02680965147453083,30,1119
21,0.02634054562558796,28,1063
22,0.02578268876611418,28,1086
23,0.02349869451697128,27,1149
24,0.02276707530647986,26,1142
25,0.02247191011235955,26,1157
26,0.022163120567375887,25,1128
27,0.02206531332744925,25,1133
28,0.02185792349726776,24,1098
29,0.021524663677130046,24,1115
30,0.02060931899641577,23,1116
31,0.020572450805008944,23,1118
32,0.020554066130473638,23,1119
33,0.02,22,1100
34,0.019776440240756664,23,1163
35,0.019400352733686066,22,1134
36,0.018165304268846504,20,1101
37,0.0181190681622088,21,1159
38,0.017723880597014924,19,1072
39,0.017210144927536232,19,1104
40,0.017117117117117116,19,1110
41,0.01623931623931624,19,1170
42,0.015582034830430797,17,1091
43,0.01446808510638298,17,1175
44,0.013937282229965157,16,1148
45,0.012832263978001834,14,1091
46,0.012400354295837024,14,1129
47,0.011764705882352941,13,1105
48,0.008928571428571428,10,1120
49,0.007633587786259542,9,1179
